ambient_temp(C),PbOA2(ml),ODE(ml),OLA(ml),t_inject(C),TMS(ul),ODE_for_TMS(ml),Cl_at_high_t(mM),Cl_at_60C(mM),Result_wavelength(nm),Result_peak/valley
12.4,4.5,15.0,0.5,65.0,210.0,12.0,0.0,0.0,647.0,1.5
12.4,5.5,15.0,0.52,49.0,123.4,16.6,0.0,0.0,613.0,1.3
12.4,18.0,15.0,0.0,132.0,190.0,10.0,0.0,0.0,1724.0,5.7
12.4,18.0,15.0,0.0,125.0,190.0,8.0,0.0,0.0,1450.0,5.6
12.4,3.35,15.0,0.54,53.0,168.0,9.0,0.0,0.0,611.0,1.3
12.4,4.2,15.0,0.53,49.0,115.5,11.8,0.0,0.0,625.0,1.3
17.7,20.2,15.0,0.38,82.0,58.8,15.4,0.0,0.0,650.0,0.5
17.7,19.8,15.0,0.29,79.0,70.6,11.1,0.0,0.0,650.0,0.5
17.7,19.6,15.0,0.3,124.0,60.8,16.6,0.0,0.0,650.0,0.5
17.7,20.13,15.0,0.33,106.0,58.9,12.0,0.0,0.0,650.0,0.5
17.7,20.1,15.0,0.33,108.0,62.1,12.2,0.0,0.0,650.0,0.5
17.7,18.0,15.0,0.27,107.0,62.0,16.35,0.0,0.0,650.0,0.5
17.7,23.8,15.0,0.36,126.0,111.0,14.1,0.0,0.0,650.0,0.5
17.7,25.4,15.0,0.38,123.0,105.0,15.2,0.0,0.0,650.0,0.5
17.7,20.8,15.0,0.34,127.0,100.0,13.0,0.0,0.0,650.0,0.5
17.7,22.7,15.0,0.0,101.0,117.0,18.0,0.0,0.0,650.0,0.5
17.7,17.0,15.0,0.0,105.0,91.0,16.0,0.0,0.0,650.0,0.5
17.7,23.9,15.0,0.06,104.0,111.0,17.8,0.0,0.0,650.0,0.5
17.7,18.0,15.0,0.0,125.0,190.0,10.0,0.0,0.0,1566.0,8.7
17.7,18.0,15.0,0.0,120.0,200.0,8.0,0.0,0.2,1599.0,9.3
17.7,18.0,15.0,0.0,130.0,225.0,8.0,0.0,0.5,1389.0,10.9
17.7,18.0,15.0,0.0,130.0,190.0,10.0,0.0,1.0,1464.0,6.9
17.7,20.4,15.0,0.0,153.0,249.0,16.4,0.0,0.2,1317.0,7.3
17.7,20.3,15.0,0.003,170.0,268.0,16.8,0.0,0.5,1326.0,6.6
17.7,17.6,15.0,0.0,70.0,178.0,18.0,0.0,0.0,875.0,1.1
17.7,16.7,15.0,0.0,70.0,142.0,17.8,0.0,0.0,824.0,1.0
17.7,11.4,15.0,0.0,155.0,357.0,17.8,0.0,0.0,1196.0,2.3
17.7,4.5,15.0,0.0,70.0,290.0,15.0,0.0,0.0,866.0,1.8
17.7,17.44,15.0,0.0,99.0,112.0,15.3,0.0,0.0,650.0,0.5
17.7,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,989.0,2.6
17.7,25.3,14.8,0.15,160.0,249.0,15.3,0.0,0.2,1731.0,4.5
17.7,24.2,15.3,0.11,164.0,287.0,14.8,0.0,0.2,1353.0,6.1
17.7,12.3,14.5,0.29,149.0,110.0,11.4,0.0,0.0,1965.0,2.4
17.7,24.2,15.3,0.11,164.0,287.0,14.8,0.0,0.0,1566.0,5.6
17.7,22.8,14.1,0.69,108.0,357.0,7.9,0.0,0.0,1005.0,3.8
17.7,23.9,15.3,1.27,58.0,355.0,11.8,0.0,0.0,633.0,1.5
17.7,17.6,15.0,0.0,70.0,178.0,18.0,0.0,0.0,818.0,1.0
17.7,4.5,15.0,0.0,70.0,290.0,15.0,0.0,0.0,818.0,1.3
17.7,9.9,15.0,0.65,87.0,128.0,11.7,0.0,0.0,671.0,1.3
17.7,17.6,15.0,0.0,70.0,178.0,18.0,0.0,0.0,881.0,0.8
17.7,4.5,15.0,0.0,70.0,290.0,13.0,0.0,0.0,863.0,1.4
17.7,4.5,15.0,0.0,74.0,290.0,15.0,0.0,0.0,821.0,1.2
17.7,4.5,15.0,0.0,70.0,290.0,13.0,0.0,0.0,881.0,2.0
17.7,4.5,15.0,0.0,73.0,290.0,12.0,0.0,0.0,851.0,1.3
17.7,18.8,15.0,0.0,77.0,187.0,6.7,0.0,0.0,1565.0,8.6
17.7,22.8,15.0,0.1,57.0,241.0,6.1,0.0,0.0,947.0,1.8
17.7,19.3,15.0,0.18,71.0,261.0,9.2,0.0,0.0,851.0,1.9
17.7,20.7,15.0,0.25,70.0,240.0,8.3,0.0,0.0,799.0,1.3
17.7,22.8,15.0,0.18,66.0,281.0,7.8,0.0,0.0,839.0,1.6
20.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,1034.0,2.7
20.4,7.0,15.0,0.0,105.0,240.0,10.0,0.0,0.3,971.0,3.0
20.4,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,929.0,3.2
20.4,25.2,15.0,0.0,85.0,144.0,3.4,0.0,0.0,650.0,0.5
20.4,21.1,15.0,0.33,102.0,236.0,6.6,0.15,0.15,893.0,2.3
20.4,16.8,15.0,0.18,106.0,221.0,5.0,0.15,0.15,932.0,3.6
20.4,23.5,15.0,0.9,149.0,173.0,2.0,0.0,0.0,1652.0,5.2
20.4,19.8,15.0,0.16,71.0,311.0,14.0,0.0,0.0,799.0,1.9
20.4,17.8,15.0,0.05,79.0,241.0,6.0,0.1,0.1,1013.0,4.7
10.0,24.4,15.0,0.35,103.0,333.0,12.6,0.0,0.0,870.0,2.1
10.0,24.2,15.0,0.24,95.0,308.0,14.0,0.0,0.0,970.0,3.1
10.0,23.5,15.0,0.9,149.0,173.0,2.0,0.0,0.0,1800.0,2.74
10.0,4.5,15.0,0.0,88.0,173.0,4.4,0.0,0.0,890.0,1.601276857
10.0,4.5,15.0,0.0,92.0,151.0,3.2,0.0,0.0,900.0,1.960709086
10.0,4.5,15.0,0.0,97.0,141.0,3.6,0.0,0.0,910.0,1.797881067
10.0,4.5,15.0,0.0,99.0,136.0,3.5,0.0,0.0,910.0,2.137935896
10.0,4.5,15.0,0.0,99.0,136.0,3.5,0.0,0.0,940.0,2.66
10.0,24.2,15.0,0.4,87.0,315.0,12.0,0.0,0.0,810.0,1.96880847
20.4,21.0,15.0,0.31,84.0,221.0,9.1,0.07,0.07,980.0,4.2
20.4,17.5,15.0,0.51,110.0,169.0,9.5,0.07,0.07,1013.0,4.2
20.4,17.2,15.0,0.11,79.0,223.0,13.2,0.07,0.07,959.0,3.1
20.4,16.0,15.0,0.64,116.0,148.0,9.0,0.07,0.07,1058.0,5.4
20.4,13.5,15.0,0.28,103.0,156.0,6.4,0.07,0.07,1046.0,4.9
20.4,11.7,15.0,0.15,103.0,169.0,7.5,0.07,0.07,1019.0,5.0
10.0,20.6,15.0,0.35,91.0,257.0,15.0,0.0,0.0,880.0,2.24378
10.0,16.3,15.0,0.15,82.0,203.0,13.2,0.0,0.0,990.0,3.82113
10.0,17.2,15.0,0.0,59.0,241.0,11.7,0.0,0.0,880.0,1.53794
10.0,4.5,15.0,0.0,99.0,136.0,3.5,0.0,0.0,960.0,3.24233
10.0,17.8,15.0,0.19,90.0,254.0,13.0,0.0,0.0,890.0,2.2
10.0,14.76,15.0,0.0,75.0,232.0,14.0,0.0,0.0,890.0,2.0
10.0,11.6,15.0,0.1,91.0,164.0,11.4,0.0,0.0,850.0,1.95
19.9,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,1046.0,4.7
19.9,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,1010.0,4.6
19.9,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,971.0,4.2
19.9,8.7,15.0,0.56,133.0,62.0,10.5,0.1,0.1,1373.0,13.0
19.9,9.4,15.0,0.55,129.0,82.0,6.8,0.1,0.1,1388.0,16.0
19.9,12.5,15.0,0.55,120.0,109.0,9.6,0.1,0.1,1193.0,7.0
19.9,23.8,15.0,0.26,138.0,248.0,9.6,0.0,0.0,1430.0,6.8
19.9,24.6,15.0,0.18,127.0,258.0,9.4,0.0,0.0,1112.0,4.1
19.9,18.0,15.0,0.0,140.0,210.0,9.0,0.0,0.0,1601.0,8.1
19.9,11.6,15.0,5.0,54.0,341.0,16.0,0.0,0.0,662.0,1.5
19.9,24.1,15.0,0.0,101.0,263.0,4.5,0.0,0.0,1229.0,7.3
19.9,18.0,15.0,0.0,140.0,200.0,8.0,0.0,0.0,1751.0,5.1
19.9,18.0,15.0,0.0,140.0,210.0,10.0,0.0,0.0,1622.0,5.9
19.9,18.0,15.0,0.0,140.0,210.0,10.0,0.0,0.0,1553.0,10.2
19.9,18.0,15.0,0.0,140.0,210.0,12.0,0.0,0.0,1571.0,7.4
19.9,18.0,15.0,0.0,140.0,210.0,11.0,0.0,0.0,1695.0,7.5
19.9,18.0,15.0,0.0,139.0,210.0,10.0,0.0,0.0,1640.0,7.5
19.9,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1713.0,5.4
19.9,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1629.0,6.0
19.9,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1593.0,7.9
19.9,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1599.0,8.2
19.9,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1386.0,4.8
19.9,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1569.0,9.0
19.9,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1526.0,6.1
19.9,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1580.0,4.6
19.9,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1475.0,6.3
19.9,10.1,15.0,0.8,119.0,59.4,10.4,0.0,0.0,1421.0,3.0
6.0,9.0,15.0,0.0,145.0,115.0,12.0,0.0,0.0,1358.0,11.7
6.0,9.0,15.0,0.0,145.0,115.0,12.0,0.0,0.0,1460.0,6.8
6.0,9.0,15.0,0.0,145.0,115.0,12.0,0.0,0.0,1464.0,4.7
6.0,9.0,15.0,0.0,145.0,115.0,12.0,0.0,0.0,1464.0,4.7
17.7,4.5,15.0,0.0,125.0,90.0,10.0,0.0,0.0,1097.0,3.98
17.7,4.5,15.0,0.0,125.0,135.0,10.0,0.0,0.0,977.0,2.9
10.0,22.4,15.0,0.59,107.0,298.0,9.7,0.0,0.0,812.0,1.81422
10.0,18.7,15.0,0.16,81.0,243.0,11.6,0.0,0.0,850.0,1.83581
10.0,13.6,15.0,0.19,106.0,166.0,13.6,0.0,0.0,856.0,1.97858
10.0,22.4,15.0,0.59,107.0,298.0,9.7,0.0,0.0,846.0,2.20511
10.0,12.0,15.0,0.12,98.0,179.0,12.1,0.0,0.0,946.0,2.76062
10.0,18.7,15.0,0.16,81.0,243.0,11.6,0.0,0.0,984.0,3.88158
10.0,13.6,15.0,0.19,106.0,166.0,13.6,0.0,0.0,1054.0,3.73505
10.0,10.2,15.0,0.84,113.0,62.0,8.3,0.0,0.0,1368.0,6.1933
10.0,11.9,15.0,0.85,107.0,64.0,3.7,0.0,0.0,1318.0,3.38609
10.0,4.5,15.0,0.0,105.0,90.0,10.0,0.0,0.0,1050.0,4.64876
10.0,4.5,15.0,0.0,127.0,90.0,10.0,0.0,0.0,1088.0,3.49675
10.0,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,996.0,3.09045
10.0,4.5,15.0,0.0,120.0,140.0,10.0,0.0,0.0,950.0,2.92178
10.0,4.5,15.0,0.0,101.6,140.0,10.0,0.0,0.0,930.0,2.53632
19.9,4.5,15.0,0.0,150.0,180.0,5.0,0.0,0.0,1025.0,2.76
19.9,4.5,15.0,0.0,162.0,180.0,3.0,0.0,0.0,1103.0,2.51
19.9,4.5,15.0,0.0,125.0,300.0,10.0,0.0,0.0,911.0,1.58
19.9,4.5,15.0,0.0,110.0,140.0,12.0,0.0,0.0,917.0,2.8
19.9,4.5,15.0,0.0,110.0,140.0,12.0,0.0,0.3,927.0,4.14
19.9,4.5,15.0,0.0,125.0,140.0,10.0,0.0,0.0,965.0,3.79
19.9,4.5,15.0,0.0,110.0,120.0,10.0,0.0,0.3,977.0,4.19
16.2,4.5,15.0,0.0,110.0,120.0,10.0,0.0,0.3,944.0,3.81
3.9,4.5,15.0,0.0,125.0,140.0,10.0,0.0,0.0,965.0,3.68
16.2,19.0,15.0,0.0,137.0,221.5,5.0,0.0,0.0,1601.0,8.5
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1508.0,8.8
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1616.0,9.0
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1619.0,8.9
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1595.0,9.2
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1655.0,8.3
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1541.0,10.5
16.2,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1550.0,9.0
16.2,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,944.0,2.5
16.2,4.5,15.0,0.0,98.0,290.0,12.0,0.0,0.3,947.0,2.0
16.2,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.3,1007.0,2.0
16.2,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.5,1049.0,2.0
16.2,21.7,15.0,1.0,140.0,196.0,15.2,0.0,0.5,1358.0,7.5
16.2,14.4,15.0,0.98,138.0,115.0,14.7,0.0,0.5,1340.0,10.2
10.0,4.5,15.0,0.0,90.0,140.0,10.0,0.0,0.0,832.0,1.358435673
10.0,4.5,15.0,0.0,110.0,140.0,10.0,0.0,0.0,922.0,2.702699674
10.0,4.5,15.0,0.0,95.0,90.0,10.0,0.0,0.0,888.0,1.271488707
10.0,4.5,15.0,0.0,130.0,140.0,10.0,0.0,0.0,1018.0,2.848853163
10.0,4.5,15.0,0.0,98.0,90.0,10.0,0.0,0.0,939.1725,1.847923496
10.0,4.5,15.0,0.0,102.0,90.0,10.0,0.0,0.0,967.2075,2.324817747
10.0,4.5,15.0,0.0,134.6,90.0,8.0,0.0,0.3,1115.3925,5.165033542
10.0,4.5,15.0,0.0,130.6,90.0,10.0,0.0,0.3,1139.4225,5.704208175
10.0,16.3,15.0,0.15,82.0,140.0,10.0,0.0,0.0,1205.505,3.660817
10.0,4.1,15.0,0.0,120.0,203.0,13.2,0.0,0.0,951.1875,2.459387
10.0,16.3,15.0,0.15,82.0,203.0,13.2,0.0,0.0,1039.2975,3.338055339
10.0,10.3,15.0,0.0,91.0,152.6,16.81,0.0,0.0,1261.575,5.83406839
10.0,6.9,15.0,0.0,103.24,150.2,15.6,0.0,0.0,921.15,2.13367102
10.0,2.99,15.0,0.0,86.8,77.4,10.37,0.0,0.0,899.1225,1.737210606
16.2,4.5,15.0,0.0,110.0,120.0,10.0,0.0,0.0,1007.0,3.66
16.2,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.0,1211.0,5.32
16.2,13.0,15.0,0.06,74.0,223.0,1.0,0.0,0.0,875.0,2.42
16.2,9.0,15.0,0.86,77.0,134.0,0.7,0.0,0.0,724.0,1.94
16.2,10.7,15.0,0.07,76.0,163.0,1.7,0.0,0.0,742.0,1.82
16.2,15.1,15.0,0.6,69.0,222.0,1.2,0.0,0.0,672.0,1.7
10.0,22.3,15.0,0.453,133.0,319.0,15.6,0.0,0.0,939.1725,2.273447344
10.0,4.5,15.0,0.0,120.0,140.0,10.0,0.0,0.0,977.22,2.484884871
10.0,4.5,15.0,0.0,110.0,120.0,10.0,0.0,0.3,960.0,3.07
10.0,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,1028.0,4.59
10.0,4.5,15.0,0.0,108.0,120.0,10.0,0.0,0.3,970.0,3.24
10.0,4.5,15.0,0.0,106.0,120.0,10.0,0.0,0.0,942.0,2.66
10.0,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1471.8375,7.093523347
10.0,18.8,15.0,0.0,77.0,87.0,6.7,0.0,0.0,1017.27,1.436638516
10.0,18.0,15.0,0.0,135.0,190.0,8.0,0.0,0.0,1698.12,5.880904565
10.0,18.0,15.0,0.15,110.0,210.0,8.0,0.0,0.3,1181.475,7.0
10.0,18.0,15.0,0.15,120.0,210.0,8.0,0.0,0.3,1349.685,9.434632157
10.0,18.0,15.0,0.15,115.0,210.0,8.0,0.0,0.3,1317.645,8.731996539
10.0,18.0,15.0,0.15,117.0,210.0,8.0,0.0,0.3,1291.6125,8.34958601
10.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1574.0,14.0
10.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1595.0,13.8
10.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1535.0,13.0
10.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1583.0,11.0
10.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1634.0,8.5
10.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1535.0,10.4
3.9,26.0,15.0,0.77,88.0,350.0,19.5,0.0,0.0,725.0,2.03
3.9,24.0,15.0,0.04,81.0,312.0,16.7,0.0,0.0,991.0,4.02
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,1018.0,1.49
3.9,4.5,15.0,0.0,160.0,180.0,10.0,0.0,0.0,1132.0,2.22
3.9,4.5,15.0,1.0,130.0,180.0,10.0,0.0,0.0,875.0,1.3
3.9,4.5,15.0,0.0,130.0,300.0,10.0,0.0,0.0,1004.0,2.87
10.0,9.6,15.0,0.4,119.0,90.0,11.9,0.0,0.0,1171.0,5.76
10.0,6.0,15.0,0.78,127.9,59.8,12.0,0.0,0.3,948.0,2.52
10.0,10.4,15.0,0.45,113.3,97.6,7.35,0.0,0.0,1042.0,4.48
10.0,9.0,15.0,0.88,121.8,87.3,13.0,0.0,0.0,844.0,1.66
3.9,23.0,15.0,0.0,84.0,334.0,17.2,0.0,0.3,1080.0,5.5
3.9,17.3,15.0,0.0,133.0,215.0,15.6,0.0,0.0,1484.0,6.6
3.9,16.3,15.0,0.77,127.0,200.0,18.8,0.0,0.0,903.0,1.12
10.0,17.0,15.0,0.0,105.0,91.0,16.0,0.0,0.0,650.0,0.5
10.0,17.6,15.0,0.0,70.0,178.0,18.0,0.0,0.0,650.0,0.5
10.0,16.0,15.0,0.0,127.0,203.0,19.0,0.0,0.0,1421.0,6.82
10.0,16.4,15.0,0.33,140.0,221.0,19.5,0.0,0.0,1024.0,3.2
10.0,15.6,15.0,0.49,128.0,202.0,16.2,0.0,0.0,912.0,2.05
10.0,8.6,15.0,0.0,118.0,80.0,10.2,0.0,0.0,1306.0,2.5
10.0,18.0,15.0,0.0,80.0,90.0,9.0,0.0,0.0,650.0,0.5
10.0,27.9,15.0,0.77,98.1,270.3,18.8,0.0,0.0,950.3364375,3.060606061
10.0,25.8,15.0,0.023,100.2,269.8,19.4,0.0,0.0,1665.088763,6.867647059
10.0,22.7,15.0,0.834,94.73,245.2,18.9,0.0,0.0,794.2615875,2.217028381
3.9,4.5,15.0,0.0,102.0,210.0,12.0,0.0,0.0,648.0,1.2
3.9,4.5,15.0,0.5,50.0,210.0,12.0,0.0,0.0,968.0,3.9
3.9,13.6,15.0,0.19,106.0,166.0,13.6,0.0,0.0,1054.0,4.2
3.9,18.0,15.0,0.0,90.0,210.0,12.0,0.0,0.0,1103.0,4.2
3.9,18.0,15.0,0.0,83.0,180.0,10.0,0.0,0.0,1150.0,7.0
3.9,18.0,15.0,0.0,110.0,240.0,12.0,0.0,0.0,1294.0,4.1
3.9,13.5,15.0,0.08,80.0,231.0,19.0,0.0,0.0,920.0,1.5
3.9,16.9,15.0,0.01,49.0,231.0,18.5,0.0,0.0,855.0,1.0
3.9,12.0,15.0,0.05,92.0,231.0,17.0,0.0,0.0,975.0,2.8
3.9,12.5,15.0,0.4,90.0,226.0,15.5,0.0,0.0,770.0,1.7
3.9,15.0,15.0,0.24,65.0,220.0,17.6,0.0,0.0,804.0,1.4
3.9,16.7,15.0,0.32,49.0,221.0,16.4,0.0,0.0,723.0,1.0
-1.5,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.0,1022.0,3.3
-1.5,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.15,1021.0,4.6
-1.5,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,937.0,3.6
-1.5,18.0,15.0,0.25,110.0,190.0,6.0,0.0,0.45,1304.0,5.9
-1.5,18.0,15.0,0.25,110.0,190.0,6.0,0.0,0.6,1157.0,5.5
-1.5,18.0,15.0,0.25,110.0,190.0,6.0,0.0,0.75,1227.0,6.7
-1.5,12.6,15.0,0.42,83.0,220.0,18.0,0.0,0.3,725.0,1.6
-1.5,13.3,15.0,0.33,81.0,230.0,13.4,0.0,0.3,741.0,2.0
-1.5,13.5,15.0,0.23,76.0,220.0,16.3,0.0,0.3,764.0,2.2
-1.5,13.0,15.0,0.53,86.0,215.0,10.8,0.0,0.3,748.0,1.7
-1.5,16.5,15.0,0.29,66.0,247.0,6.0,0.0,0.3,760.0,1.7
-1.5,23.1,15.0,0.38,71.0,371.0,10.5,0.0,0.3,738.0,1.8
-1.5,6.0,15.0,0.18,99.0,128.0,6.9,0.0,0.0,812.0,1.9
-1.5,5.4,15.0,0.08,100.0,122.0,9.9,0.0,0.0,852.0,2.4
-1.5,6.3,15.0,0.03,120.0,120.0,5.0,0.0,0.0,1063.0,2.9
-1.5,28.0,15.0,0.5,69.0,309.0,5.5,0.0,0.0,849.0,2.8
-1.5,29.0,15.0,0.07,52.0,297.0,7.2,0.0,0.0,1073.0,3.6
-1.5,30.0,15.0,0.09,74.0,321.0,5.0,0.0,0.0,1299.0,4.4
-1.5,28.8,15.0,0.13,50.0,315.0,10.0,0.0,0.0,947.0,3.8
-1.5,27.2,15.0,0.24,62.0,311.0,7.7,0.0,0.0,968.0,2.9
-1.5,28.4,15.0,0.64,75.0,321.0,6.1,0.0,0.0,800.0,2.1
-1.5,23.6,15.0,0.89,103.0,84.6,16.8,0.0,0.0,650.0,0.5
-1.5,27.0,15.0,0.57,111.0,69.0,16.4,0.0,0.0,650.0,0.5
-1.5,26.0,15.0,0.18,95.0,93.0,17.0,0.0,0.0,650.0,0.5
-1.5,15.5,15.0,0.17,60.0,207.0,3.6,0.0,0.0,793.0,1.5
-1.5,6.8,15.0,0.23,93.0,115.0,3.8,0.0,0.0,780.0,2.1
-1.5,6.5,15.0,0.36,97.0,126.0,10.2,0.0,0.0,701.0,2.1
-1.5,5.7,15.0,0.12,92.0,97.0,5.0,0.0,0.0,847.0,2.5
-1.5,5.0,15.0,0.31,96.0,112.0,9.3,0.0,0.0,739.0,1.7
-1.5,3.6,15.0,0.22,92.0,82.0,4.5,0.0,0.0,756.0,1.7
-4.6,18.0,15.0,0.0,150.0,255.0,13.0,0.0,0.3,1277.0,4.6
-4.6,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1150.0,6.7
-4.6,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.3,1101.0,4.7
-4.6,18.0,15.0,0.0,147.0,255.0,13.0,0.0,0.3,1287.0,4.8
-4.6,18.0,15.0,0.0,152.0,255.0,11.0,0.0,0.3,1345.0,6.4
-4.6,18.0,15.0,0.0,154.0,255.0,10.0,0.0,0.3,1267.0,4.8
-4.6,5.3,15.0,0.74,94.0,105.0,5.7,0.0,0.0,744.0,1.7
-4.6,5.2,15.0,0.33,98.0,112.0,6.2,0.0,0.0,744.0,1.7
-4.6,5.0,15.0,0.54,98.0,113.0,9.5,0.0,0.0,733.0,1.8
-4.6,7.4,15.0,0.38,90.0,114.0,5.9,0.0,0.0,780.0,1.77
-4.6,8.4,15.0,0.44,91.0,134.0,4.6,0.0,0.0,741.0,1.7
-4.6,15.0,15.0,0.46,63.0,199.0,1.0,0.0,0.0,744.0,1.8
-4.6,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1215.0,2.7
-4.6,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1144.0,2.6
-4.6,18.0,15.0,0.0,90.0,240.0,10.0,0.0,0.3,1087.0,2.0
-4.6,18.0,15.0,0.0,90.0,240.0,10.0,0.0,0.3,1222.0,3.4
-4.6,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1248.0,3.5
-4.6,18.0,15.0,0.0,90.0,240.0,10.0,0.0,0.3,1193.0,2.7
-4.6,3.35,15.0,0.54,53.0,168.0,9.0,0.0,0.0,637.0,1.45
-4.6,3.35,15.0,0.54,53.0,168.0,9.0,0.0,0.1,643.0,1.35
-4.6,18.01,15.0,0.5,110.0,190.0,6.0,0.0,0.1,990.0,3.2
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,1017.0,2.3
-4.6,4.5,15.0,0.0,115.0,180.0,10.0,0.0,0.0,986.0,2.8
-4.6,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.0,970.0,3.5
-4.6,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,959.0,2.1
-4.6,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,950.0,2.1
-4.6,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.3,912.0,3.0
-4.6,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,950.0,2.0
-4.6,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.3,883.0,1.7
-4.6,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.3,917.0,1.95
-3.8,10.0,15.0,0.23,89.0,182.0,4.6,0.0,0.3,776.0,1.5
-3.8,15.8,15.0,0.24,79.0,276.0,11.0,0.0,0.3,739.0,1.7
0.1,18.0,15.0,0.15,110.0,210.0,8.0,0.0,0.0,1200.0,6.0
-3.8,18.0,15.0,0.0,90.0,240.0,8.0,0.0,0.3,1183.0,5.0
-3.8,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1220.0,8.6
-3.8,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1210.0,8.9
-3.8,18.0,15.0,0.0,89.0,240.0,8.5,0.0,0.3,1095.0,5.7
-3.8,18.0,15.0,0.0,93.0,240.0,9.5,0.0,0.3,1112.0,6.3
-3.8,18.0,15.0,0.0,93.0,240.0,9.5,0.0,0.3,1162.0,7.0
-3.8,18.0,15.0,0.0,89.0,240.0,8.0,0.0,0.3,1058.0,4.1
-3.8,18.0,15.0,0.0,89.0,240.0,8.0,0.0,0.3,1058.0,5.3
-3.8,18.0,15.0,0.0,89.0,240.0,8.0,0.0,0.3,1048.0,4.5
-3.8,18.0,15.0,0.0,90.0,240.0,8.0,0.0,0.3,1162.0,5.9
-3.8,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.3,1134.0,6.5
-3.8,18.0,15.0,0.0,93.0,240.0,8.0,0.0,0.3,1211.0,7.7
-3.8,10.0,15.0,0.23,89.0,182.0,4.6,0.0,0.3,776.0,1.4
-3.8,15.8,15.0,0.24,79.0,276.0,11.0,0.0,0.3,739.0,1.6
-3.8,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,959.0,2.2
-3.8,4.5,15.0,0.0,94.0,290.0,12.0,0.0,0.3,942.0,2.1
-3.8,4.5,15.0,0.0,94.0,290.0,12.0,0.0,0.3,956.0,1.4
-3.8,4.5,15.0,0.0,94.0,290.0,12.0,0.0,0.3,954.0,2.0
-3.8,16.3,15.0,0.27,109.0,224.0,15.5,0.3,0.3,911.0,3.15
-3.8,17.2,15.0,0.62,127.0,205.0,17.5,0.3,0.3,837.0,1.7
-3.8,16.0,15.0,0.34,133.0,252.0,17.0,0.3,0.3,928.0,2.7
